PersonId,DegreeYear,rao,prof_field,phd_field,n,gender
16983,2015,0.582947888,Social Sciences,Social Sciences,2,F
16984,2010,0.47902489,Bio & Health,Bio & Health,8,F
16985,2014,0.262688665,Bio & Health,Bio & Health,2,F
16986,2007,0.442891586,Bio & Health,Bio & Health,12,M
16987,2010,0.362274522,Life & Earth,Life & Earth,5,F
16988,2011,0.489093393,Life & Earth,Life & Earth,11,M
16989,2011,0.489093393,Phys & Eng,Life & Earth,11,M
16990,2015,0.514581864,Social Sciences,Social Sciences,4,M
16991,2015,0.417671272,Social Sciences,Social Sciences,9,M
16992,2015,0.227263713,Social Sciences,Social Sciences,2,F
16993,2015,0.50002467,Social Sciences,Social Sciences,4,F
16994,2014,0.647485643,Social Sciences,Phys & Eng,3,M
16995,2015,0.511707957,Social Sciences,Social Sciences,6,F
16996,2013,0.633221672,Social Sciences,Social Sciences,1,F
16997,2005,0.440237595,Bio & Health,Bio & Health,3,F
16998,2010,0.487027674,Life & Earth,Bio & Health,16,M
16999,2015,0.29104359,Phys & Eng,Social Sciences,1,M
17000,2015,0.29104359,Social Sciences,Social Sciences,1,M
17001,2015,0.375143807,Social Sciences,Social Sciences,10,M
17002,2005,0.304915777,Bio & Health,Bio & Health,5,M
17003,2007,0.403307057,Bio & Health,Bio & Health,1,F
17004,2009,0.287929932,Bio & Health,Bio & Health,8,M
17005,2013,0.214100389,Math & Computing,Math & Computing,6,M
17006,2015,0.108203302,Social Sciences,Social Sciences,2,M
17007,2015,0.384026007,Social Sciences,Social Sciences,4,M
17008,2007,0.538875159,Bio & Health,Bio & Health,11,F
17009,2011,0.474655567,Life & Earth,Social Sciences,4,F
17010,2015,0.626567865,Social Sciences,Social Sciences,1,M
17011,2015,0.457944766,Social Sciences,Social Sciences,3,M
17012,2013,0.604985055,Phys & Eng,Phys & Eng,5,M
17013,2013,0.415520277,Phys & Eng,Phys & Eng,3,F
17014,2013,0.658500915,Phys & Eng,Phys & Eng,2,M
17015,2006,0.630422933,Phys & Eng,Phys & Eng,2,F
17016,2008,0.483065269,Bio & Health,Bio & Health,3,M
17017,2008,0.573603708,Bio & Health,Bio & Health,3,F
17018,2014,0.556409638,Bio & Health,Social Sciences,8,M
17019,2010,0.270418623,Math & Computing,Math & Computing,8,M
17020,2010,0.270418623,Bio & Health,Math & Computing,8,M
17021,2015,0.248558372,Social Sciences,Social Sciences,1,M
17022,2015,0.237805641,Social Sciences,Social Sciences,2,F
17023,2015,0.171832053,Social Sciences,Social Sciences,1,M
17024,2015,0.691097928,Social Sciences,Social Sciences,6,M
17025,2015,0.623222249,Social Sciences,Social Sciences,6,F
17026,2016,0.714774897,Life & Earth,Social Sciences,1,F
17027,2011,0.370287432,Life & Earth,Bio & Health,6,M
17028,2006,0.59734386,Phys & Eng,Phys & Eng,3,F
17029,2009,0.427413017,Bio & Health,Bio & Health,3,M
17030,2013,0.468558021,Phys & Eng,Phys & Eng,14,M
17031,2014,0.512304575,Phys & Eng,Phys & Eng,9,F
17032,2014,0.512304575,Phys & Eng,Phys & Eng,9,M
17033,2015,0.548310171,Math & Computing,Math & Computing,4,M
17034,2008,0.347975512,Social Sciences,Social Sciences,3,M
17035,2007,0.424644299,Phys & Eng,Phys & Eng,5,M
17036,2015,0.523429751,Life & Earth,Life & Earth,4,M
17037,2015,0.318606583,Social Sciences,Social Sciences,1,M
17038,2009,0.539304777,Phys & Eng,Phys & Eng,16,M
17039,2013,0.504624504,Math & Computing,Math & Computing,2,M
17040,2015,0.436752402,Phys & Eng,Phys & Eng,8,M
17041,2014,0.443502063,Phys & Eng,Social Sciences,11,M
17042,2010,0.534323227,Phys & Eng,Phys & Eng,6,M
17043,2014,0.463170576,Social Sciences,Social Sciences,1,F
17044,2007,0.579537554,Phys & Eng,Phys & Eng,7,M
17045,2009,0.396726923,Bio & Health,Bio & Health,5,F
17046,2010,0.670699641,Life & Earth,Life & Earth,11,F
17047,2009,2.22E-16,Math & Computing,Math & Computing,7,F
17048,2009,0.072459579,Math & Computing,Math & Computing,4,M
17049,2012,0.44162569,Phys & Eng,Phys & Eng,12,M
17050,2015,0.423530531,Math & Computing,Math & Computing,4,F
17051,2015,0.571419931,Math & Computing,Math & Computing,3,M
17052,2012,0.457834581,Math & Computing,Math & Computing,3,F
17053,2010,0.483933956,Phys & Eng,Phys & Eng,2,M
17054,2012,0.498337412,Phys & Eng,Phys & Eng,17,M
17055,2006,0.449286233,Social Sciences,Social Sciences,2,M
17056,2012,0.399885343,Social Sciences,Social Sciences,13,M
17057,2018,0.570699293,Social Sciences,Social Sciences,6,M
17058,2010,0.194927908,Bio & Health,Bio & Health,4,M
17059,2011,0.333309745,Phys & Eng,Bio & Health,20,M
17060,2011,0.333309745,Bio & Health,Bio & Health,20,M
17061,2010,0.250047512,Bio & Health,Bio & Health,8,M
17062,2012,0.578890108,Phys & Eng,Phys & Eng,5,M
17063,2015,0.350356353,Phys & Eng,Phys & Eng,3,F
17064,2007,0.487640245,Bio & Health,Bio & Health,5,F
17065,2008,0.426173007,Bio & Health,Bio & Health,3,M
17066,2015,2.22E-16,Social Sciences,Social Sciences,1,M
17067,2014,0.539237603,Life & Earth,Phys & Eng,9,F
17068,2015,0.697216633,Social Sciences,Social Sciences,2,M
17069,2015,0.344219677,Social Sciences,Social Sciences,1,F
17070,2014,0.216540942,Social Sciences,Social Sciences,4,M
17071,2013,0.46816598,Bio & Health,Bio & Health,7,F
17072,2014,0.437669145,Phys & Eng,Math & Computing,5,M
17073,2010,0.41751271,Phys & Eng,Phys & Eng,4,M
17074,2015,0.54227203,Social Sciences,Social Sciences,5,F
17075,2011,0.281577017,Bio & Health,Bio & Health,6,F
17076,2007,0.699164976,Life & Earth,Life & Earth,1,M
17077,2014,0.404925052,Life & Earth,Life & Earth,8,F
17078,2014,0.404925052,Phys & Eng,Life & Earth,8,F
17079,2015,0.337450675,Phys & Eng,Phys & Eng,2,M
17080,2015,0.491106676,Social Sciences,Social Sciences,7,M
17081,2015,0.469773601,Social Sciences,Social Sciences,1,F
17082,2014,0.444027893,Social Sciences,Social Sciences,1,M
17083,2006,0.295469504,Bio & Health,Life & Earth,5,M
17084,2014,0.586018316,Phys & Eng,Phys & Eng,8,M
17085,2012,0.414804951,Bio & Health,Bio & Health,10,F
17086,2015,0.33161851,Social Sciences,Social Sciences,3,M
17087,2015,0.374932673,Social Sciences,Social Sciences,9,M
17088,2012,0.383514336,Phys & Eng,Phys & Eng,11,M
17089,2015,0.634755554,Social Sciences,Social Sciences,3,M
17090,2011,0.510392829,Life & Earth,Life & Earth,4,M
17091,2006,0.580733567,Bio & Health,Bio & Health,14,M
17092,2015,0.517224007,Phys & Eng,Phys & Eng,7,M
17093,2009,0.450942844,Life & Earth,Life & Earth,9,M
17094,2008,0.398131442,Bio & Health,Bio & Health,1,F
17095,2015,0.601436747,Phys & Eng,Phys & Eng,11,F
17096,2015,0.566060587,Social Sciences,Social Sciences,17,M
17097,2007,0.544750423,Life & Earth,Life & Earth,2,F
17098,2008,0.425380538,Bio & Health,Bio & Health,3,M
17099,2008,0.154923725,Bio & Health,Bio & Health,3,M
17100,2014,0.452627631,Phys & Eng,Phys & Eng,8,F
17101,2010,0.510666282,Bio & Health,Life & Earth,6,F
17102,2007,0.191815704,Bio & Health,Bio & Health,1,M
17103,2015,0.479970553,Bio & Health,Bio & Health,6,F
17104,2010,0.501513666,Social Sciences,Social Sciences,3,M
17105,2014,0.602522867,Social Sciences,Social Sciences,3,M
17106,2012,0.644590494,Social Sciences,Social Sciences,9,F
17107,2007,0.372837584,Bio & Health,Bio & Health,7,F
17108,2015,0.227618968,Bio & Health,Bio & Health,8,M
17109,2015,0.538907626,Social Sciences,Math & Computing,6,M
17110,2012,0.322746032,Life & Earth,Life & Earth,3,F
17111,2011,0.507457249,Phys & Eng,Phys & Eng,7,M
17112,2015,0.252747531,Math & Computing,Math & Computing,20,M
17113,2015,0.315089048,Bio & Health,Bio & Health,3,M
17114,2012,0.56005534,Bio & Health,Bio & Health,8,M
17115,2010,0.356596926,Bio & Health,Bio & Health,6,M
17116,2009,0.525423846,Phys & Eng,Phys & Eng,5,M
17117,2015,0.523598857,Math & Computing,Math & Computing,3,M
17118,2015,0.119270868,Social Sciences,Social Sciences,4,M
17119,2015,0.120267424,Social Sciences,Social Sciences,1,M
17120,2011,0.530739474,Bio & Health,Bio & Health,9,F
17121,2010,0.333322241,Life & Earth,Bio & Health,7,F
17122,2012,0.423773646,Life & Earth,Phys & Eng,9,F
17123,2011,0.333917055,Phys & Eng,Phys & Eng,14,M
17124,2014,0.358478813,Social Sciences,Social Sciences,5,M
17125,2010,0.384443949,Social Sciences,Social Sciences,13,M
17126,2014,0.518135138,Life & Earth,Phys & Eng,5,M
17127,2014,0.270128657,Life & Earth,Life & Earth,16,M
17128,2011,0.664948905,Life & Earth,Phys & Eng,5,M
17129,2015,0.260038359,Bio & Health,Social Sciences,2,F
17130,2015,0.260038359,Social Sciences,Social Sciences,2,F
17131,2011,0.300104939,Life & Earth,Bio & Health,3,M
17132,2012,0.491810167,Bio & Health,Bio & Health,11,F
17133,2012,0.458070498,Social Sciences,Social Sciences,1,M
17134,2010,0.55014811,Phys & Eng,Phys & Eng,5,F
17135,2014,0.615087432,Bio & Health,Social Sciences,7,F
17136,2014,0.615087432,Life & Earth,Social Sciences,7,F
17137,2011,0.657704679,Life & Earth,Life & Earth,7,F
17138,2008,0.36640273,Life & Earth,Math & Computing,13,M
17139,2011,0.230001224,Bio & Health,Bio & Health,5,M
17140,2014,0.488578349,Social Sciences,Social Sciences,1,F
17141,2015,0.208897323,Social Sciences,Social Sciences,5,M
17142,2013,0.440026381,Life & Earth,Life & Earth,6,F
17143,2009,0.36118244,Bio & Health,Bio & Health,5,M
17144,2014,0.567122938,Life & Earth,Life & Earth,6,M
17145,2015,0.609745411,Social Sciences,Social Sciences,5,M
17146,2015,0.509646619,Social Sciences,Social Sciences,5,F
17147,2013,0.639687477,Life & Earth,Life & Earth,5,M
17148,2008,0.463151921,Phys & Eng,Phys & Eng,9,M
17149,2015,0.452092454,Phys & Eng,Phys & Eng,15,M
17150,2011,0.194817949,Life & Earth,Life & Earth,12,M
17151,2010,0.468670811,Life & Earth,Life & Earth,10,M
17152,2015,0.593586711,Phys & Eng,Phys & Eng,10,M
17153,2013,0.466478113,Social Sciences,Social Sciences,2,M
17154,2008,0.334867131,Phys & Eng,Phys & Eng,6,M
17155,2015,0.637647272,Life & Earth,Life & Earth,2,F
17156,2015,0.750622347,Life & Earth,Life & Earth,3,M
17157,2013,0.40369093,Phys & Eng,Phys & Eng,9,M
17158,2006,0.408037088,Bio & Health,Bio & Health,2,M
17159,2009,0.527673911,Bio & Health,Bio & Health,15,F
17160,2011,0.327001072,Bio & Health,Bio & Health,4,F
17161,2011,0.316774944,Phys & Eng,Phys & Eng,1,F
17162,2015,0.572965825,Social Sciences,Social Sciences,7,M
17163,2009,0.431088607,Life & Earth,Bio & Health,3,M
17164,2012,0.567632154,Social Sciences,Social Sciences,7,F
17165,2015,0.366765865,Math & Computing,Math & Computing,2,F
17166,2010,0.574312466,Bio & Health,Bio & Health,1,M
17167,2013,0.631785749,Math & Computing,Math & Computing,5,M
17168,2015,0.348871441,Math & Computing,Phys & Eng,6,F
17169,2009,0.317213587,Bio & Health,Bio & Health,10,F
17170,2013,0.650909155,Social Sciences,Social Sciences,2,F
17171,2012,0.531615927,Social Sciences,Social Sciences,7,F
17172,2015,0.429855358,Social Sciences,Social Sciences,1,M
17173,2015,0.602836371,Phys & Eng,Phys & Eng,11,F
17174,2015,0.643594063,Phys & Eng,Phys & Eng,14,M
17175,2015,0.671213065,Life & Earth,Life & Earth,11,M
17176,2006,0.533148385,Social Sciences,Social Sciences,4,F
17177,2014,0.474826252,Social Sciences,Social Sciences,2,M
17178,2014,0.479323551,Math & Computing,Math & Computing,4,M
17179,2013,0.546304907,Life & Earth,Life & Earth,9,M
17180,2010,0.586325618,Social Sciences,Social Sciences,1,F
17181,2011,0.393065589,Math & Computing,Life & Earth,7,M
17182,2014,0.543572598,Social Sciences,Phys & Eng,2,M
17183,2012,0.503295945,Social Sciences,Social Sciences,13,F
17184,2012,0.619957094,Bio & Health,Bio & Health,12,F
17185,2015,0.335718531,Social Sciences,Social Sciences,1,M
17186,2014,0.648077706,Phys & Eng,Phys & Eng,5,M
17187,2013,0.493140316,Phys & Eng,Phys & Eng,5,M
17188,2013,0.546416566,Life & Earth,Life & Earth,7,M
17189,2015,0.421252214,Social Sciences,Social Sciences,4,F
17190,2014,0.485501325,Phys & Eng,Phys & Eng,6,F
17191,2011,0.363286489,Phys & Eng,Phys & Eng,4,F
17192,2013,0.616869243,Bio & Health,Bio & Health,9,M
17193,2008,0.264400178,Bio & Health,Bio & Health,3,F
17194,2015,0.375742593,Social Sciences,Social Sciences,2,M
17195,2015,0.479736856,Social Sciences,Life & Earth,2,M
17196,2015,0.479736856,Life & Earth,Life & Earth,2,M
17197,2015,0.486279017,Life & Earth,Life & Earth,1,F
17198,2008,0.704000471,Life & Earth,Life & Earth,9,F
17199,2007,0.461488632,Social Sciences,Social Sciences,3,F
17200,2012,0.677271643,Phys & Eng,Phys & Eng,5,M
17201,2015,0.27543793,Social Sciences,Social Sciences,2,F
17202,2014,0.478281951,Social Sciences,Social Sciences,4,M
17203,2011,0.515005267,Math & Computing,Math & Computing,2,M
17204,2011,0.63081235,Phys & Eng,Phys & Eng,10,M
17205,2011,0.566326298,Phys & Eng,Phys & Eng,8,M
17206,2012,0.541403327,Phys & Eng,Phys & Eng,8,M
17207,2014,0.476302034,Phys & Eng,Phys & Eng,5,M
17208,2009,0.669607991,Phys & Eng,Phys & Eng,9,M
17209,2009,0.425717321,Bio & Health,Bio & Health,8,M
17210,2013,0.30767036,Social Sciences,Social Sciences,1,F
17211,2015,0.163691262,Social Sciences,Social Sciences,6,M
17212,2015,0.606976904,Social Sciences,Math & Computing,1,F
17213,2015,0.606976904,Phys & Eng,Math & Computing,1,F
17214,2014,0.566867562,Bio & Health,Bio & Health,8,M
17215,2015,0.57469014,Bio & Health,Bio & Health,7,F
17216,2015,0.615875431,Phys & Eng,Phys & Eng,10,F
17217,2015,0.548009504,Phys & Eng,Phys & Eng,4,M
17218,2013,0.451690276,Social Sciences,Social Sciences,5,F
17219,2011,0.504012925,Math & Computing,Life & Earth,12,M
17220,2011,0.407329043,Bio & Health,Phys & Eng,9,F
17221,2011,0.407329043,Phys & Eng,Phys & Eng,9,F
17222,2015,0.193142372,Math & Computing,Math & Computing,5,M
17223,2009,0.285481966,Bio & Health,Bio & Health,5,M
17224,2012,0.647481861,Bio & Health,Life & Earth,13,M
17225,2006,0.441313569,Life & Earth,Life & Earth,10,M
17226,2010,0.518364803,Phys & Eng,Phys & Eng,3,M
17227,2010,0.509957543,Bio & Health,Phys & Eng,8,M
17228,2010,0.509957543,Social Sciences,Phys & Eng,8,M
17229,2013,0.462308446,Bio & Health,Bio & Health,6,F
17230,2009,0.379721317,Phys & Eng,Phys & Eng,8,F
17231,2008,0.567510997,Social Sciences,Social Sciences,14,F
17232,2008,0.397741297,Social Sciences,Social Sciences,5,M
17233,2012,0.475067004,Social Sciences,Social Sciences,2,F
17234,2015,0.48422748,Social Sciences,Social Sciences,2,F
17235,2012,0.635478739,Bio & Health,Bio & Health,8,F
17236,2010,0.370054583,Life & Earth,Life & Earth,5,F
17237,2009,0.549008913,Bio & Health,Bio & Health,8,F
17238,2015,0.607450892,Social Sciences,Social Sciences,7,F
17239,2012,0.550356928,Bio & Health,Bio & Health,12,M
17240,2011,0.5982707,Phys & Eng,Phys & Eng,2,M
17241,2012,0.56996209,Life & Earth,Life & Earth,6,F
17242,2009,0.495909067,Social Sciences,Social Sciences,9,M
17243,2014,0.508137343,Social Sciences,Social Sciences,6,F
17244,2011,0.551720218,Bio & Health,Bio & Health,1,M
17245,2007,0.428850823,Phys & Eng,Phys & Eng,2,M
17246,2010,0.601018032,Phys & Eng,Phys & Eng,4,M
17247,2015,0.49212267,Bio & Health,Bio & Health,7,F
17248,2013,0.68068642,Social Sciences,Social Sciences,1,F
17249,2015,0.068517719,Math & Computing,Math & Computing,4,M
17250,2008,0.56795287,Math & Computing,Math & Computing,6,M
17251,2015,0.421532804,Social Sciences,Social Sciences,1,M
17252,2010,0.480234667,Bio & Health,Bio & Health,20,F
17253,2009,0.326690507,Phys & Eng,Phys & Eng,3,M
17254,2015,0.483170926,Social Sciences,Social Sciences,2,M
17255,2013,0.277968398,Life & Earth,Life & Earth,15,M
17256,2010,0.523898977,Life & Earth,Life & Earth,3,M
17257,2013,0.459150534,Social Sciences,Social Sciences,1,M
17258,2013,0.476268943,Phys & Eng,Phys & Eng,4,F
17259,2014,0.354331814,Life & Earth,Life & Earth,13,M
17260,2009,0.293442231,Life & Earth,Life & Earth,2,F
17261,2014,0.554077477,Bio & Health,Bio & Health,2,F
17262,2012,0.51085879,Life & Earth,Life & Earth,12,M
17263,2013,0.294094335,Math & Computing,Math & Computing,5,M
17264,2015,0.344486914,Social Sciences,Social Sciences,5,F
17265,2014,0.671294157,Social Sciences,Social Sciences,3,F
17266,2008,0.385137792,Phys & Eng,Phys & Eng,2,F
17267,2009,0.531858915,Phys & Eng,Phys & Eng,4,F
17268,2010,0.60941927,Social Sciences,Social Sciences,3,F
17269,2015,0.674629486,Social Sciences,Social Sciences,17,M
17270,2015,0.554966684,Social Sciences,Social Sciences,2,F
17271,2010,0.387352428,Phys & Eng,Phys & Eng,16,M
17272,2015,0.364343846,Phys & Eng,Phys & Eng,4,M
17273,2015,0.261423247,Social Sciences,Social Sciences,5,F
17274,2015,0.053693453,Social Sciences,Social Sciences,3,M
17275,2009,0.458987577,Bio & Health,Bio & Health,14,M
17276,2015,0.500808405,Social Sciences,Social Sciences,5,M
17277,2006,0.533292971,Social Sciences,Phys & Eng,1,M
17278,2011,0.461177919,Phys & Eng,Phys & Eng,10,M
17279,2014,0.370535696,Social Sciences,Social Sciences,5,M
17280,2015,0.569262394,Social Sciences,Social Sciences,7,M
17281,2014,0.537552038,Bio & Health,Bio & Health,5,M
17282,2012,0.58039737,Bio & Health,Bio & Health,3,F
17283,2014,0.475571241,Bio & Health,Bio & Health,6,F
17284,2014,0.432945179,Bio & Health,Bio & Health,16,M
17285,2009,0.468655719,Bio & Health,Bio & Health,9,M
17286,2014,0.419151659,Social Sciences,Social Sciences,4,M
17287,2009,0.553561316,Life & Earth,Life & Earth,7,M
17288,2009,0.465913568,Bio & Health,Bio & Health,7,M
17289,2013,0.585783406,Social Sciences,Social Sciences,7,M
17290,2013,0.280606708,Social Sciences,Social Sciences,10,M
17291,2014,0.546471581,Phys & Eng,Phys & Eng,2,M
17292,2015,0.520239102,Phys & Eng,Phys & Eng,5,M
17293,2013,0.264254964,Life & Earth,Life & Earth,16,M
17294,2015,0.661044565,Social Sciences,Social Sciences,4,F
17295,2014,0.329190528,Social Sciences,Social Sciences,5,M
17296,2005,0.315787483,Social Sciences,Bio & Health,6,F
17297,2014,0.316695363,Social Sciences,Social Sciences,2,M
17298,2007,0.303369906,Bio & Health,Bio & Health,2,M
17299,2007,0.303369906,Social Sciences,Bio & Health,2,M
17300,2008,0.395058897,Social Sciences,Bio & Health,7,M
17301,2008,0.395058897,Bio & Health,Bio & Health,7,M
17302,2009,0.480361334,Phys & Eng,Phys & Eng,9,M
17303,2012,0.528846755,Bio & Health,Bio & Health,4,M
17304,2011,0.198785822,Phys & Eng,Phys & Eng,9,M
17305,2013,0.468670837,Social Sciences,Social Sciences,4,M
17306,2009,0.63787492,Social Sciences,Bio & Health,2,M
17307,2013,0.509649864,Bio & Health,Bio & Health,3,M
17308,2013,0.366570562,Bio & Health,Bio & Health,4,F
17309,2015,0.58022474,Social Sciences,Social Sciences,2,F
17310,2015,0.619183453,Social Sciences,Social Sciences,5,M
17311,2006,0.222576994,Life & Earth,Life & Earth,3,M
17312,2009,0.318760103,Life & Earth,Life & Earth,6,M
17313,2013,0.123826553,Phys & Eng,Phys & Eng,9,M
17314,2011,0.48727601,Bio & Health,Bio & Health,7,M
17315,2012,0.378127246,Life & Earth,Bio & Health,3,M
17316,2010,0.556029128,Bio & Health,Social Sciences,1,F
17317,2008,0.501762976,Social Sciences,Bio & Health,15,M
17318,2007,0.644198944,Phys & Eng,Phys & Eng,4,M
17319,2011,0.626728849,Bio & Health,Bio & Health,5,F
17320,2010,0.374958473,Phys & Eng,Phys & Eng,10,F
17321,2015,0.531379351,Social Sciences,Social Sciences,1,M
17322,2014,0.555975328,Social Sciences,Social Sciences,7,M
17323,2012,0.471066533,Bio & Health,Phys & Eng,13,M
17324,2009,0.429302917,Phys & Eng,Life & Earth,10,M
17325,2014,0.696225274,Phys & Eng,Phys & Eng,1,M
17326,2005,0.478090518,Phys & Eng,Phys & Eng,3,M
17327,2014,0.478180439,Bio & Health,Bio & Health,2,F
17328,2013,0.371342894,Bio & Health,Bio & Health,4,F
17329,2007,0.528533581,Bio & Health,Bio & Health,5,F
17330,2012,0.516598509,Bio & Health,Bio & Health,8,F
17331,2012,0.516598509,Bio & Health,Bio & Health,8,M
17332,2007,0.440510606,Bio & Health,Bio & Health,10,M
17333,2007,0.256418091,Bio & Health,Bio & Health,3,M
